深度,x,y,方位角,倾角,开度,裂缝
4462.132144,418103.977,4253340.8,273.0193,35.37888,0.01325221,Conductive fracture
4692.299808,418103.977,4253340.8,321.8005,33.10529,0.0132567,Conductive fracture
4686.388252,418103.977,4253340.8,200.1745,11.87954,0.01326311,Conductive fracture
4685.706784,418103.977,4253340.8,335.1205,63.48566,0.01330815,Conductive fracture
4458.271645,418103.977,4253340.8,238.6111,55.56313,0.01331662,Conductive fracture
4484.040068,418103.977,4253340.8,235.5766,59.08416,0.01333632,Conductive fracture
4710.163918,418103.977,4253340.8,20.79847,66.23983,0.01336806,Conductive fracture
4685.544922,418103.977,4253340.8,353.2188,55.87963,0.01338473,Conductive fracture
4567.341361,418103.977,4253340.8,105.5478,25.99049,0.01339003,Conductive fracture
4537.438586,418103.977,4253340.8,264.7763,55.06942,0.01345741,Conductive fracture
4535.842457,418103.977,4253340.8,33.1895,14.90307,0.01347578,Conductive fracture
4703.196919,418103.977,4253340.8,44.52502,46.73013,0.0134866,Conductive fracture
4508.147177,418103.977,4253340.8,3.859496,26.00355,0.01348859,Conductive fracture
4563.071629,418103.977,4253340.8,2.542826,44.75605,0.01349154,Conductive fracture
4606.550295,418103.977,4253340.8,144.4714,72.24474,0.0134958,Conductive fracture
4454.058111,418103.977,4253340.8,172.7379,58.22569,0.01356633,Conductive fracture
4563.457876,418103.977,4253340.8,207.3097,61.21321,0.01357404,Conductive fracture
4694.439675,418103.977,4253340.8,185.712,20.99624,0.01361832,Conductive fracture
4621.802852,418103.977,4253340.8,39.12576,57.3032,0.01366346,Conductive fracture
4605.183203,418103.977,4253340.8,346.3438,27.91779,0.01366755,Conductive fracture
4445.99343,418103.977,4253340.8,212.3056,53.75703,0.01367469,Conductive fracture
4714.148893,418103.977,4253340.8,236.9749,44.25846,0.01376927,Conductive fracture
4670.940483,418103.977,4253340.8,246.3916,53.34738,0.0137702,Conductive fracture
4729.364435,418103.977,4253340.8,296.5701,38.70731,0.01378221,Conductive fracture
4692.250251,418103.977,4253340.8,346.1635,26.42728,0.01380422,Conductive fracture
4457.791616,418103.977,4253340.8,233.3979,34.93998,0.01380926,Conductive fracture
4686.277956,418103.977,4253340.8,84.31569,52.12451,0.01382295,Conductive fracture
4445.933541,418103.977,4253340.8,210.2939,37.14761,0.01385144,Conductive fracture
4706.58446,418103.977,4253340.8,317.4495,59.26833,0.01385975,Conductive fracture
4481.193844,418103.977,4253340.8,255.2609,43.79052,0.0138642,Conductive fracture
4457.778529,418103.977,4253340.8,258.2036,55.00619,0.01394051,Conductive fracture
4458.213676,418103.977,4253340.8,254.4499,66.34663,0.01395026,Conductive fracture
4687.974284,418103.977,4253340.8,14.18822,49.26489,0.01395725,Conductive fracture
4454.225655,418103.977,4253340.8,322.8111,57.54654,0.01399753,Conductive fracture
4478.716451,418103.977,4253340.8,54.02256,31.8888,0.01404004,Conductive fracture
4468.592751,418103.977,4253340.8,267.8516,44.75881,0.01406652,Conductive fracture
4476.46547,418103.977,4253340.8,247.7108,25.53806,0.0141175,Conductive fracture
4524.16341,418103.977,4253340.8,227.0567,43.12368,0.01419018,Conductive fracture
4703.179895,418103.977,4253340.8,270.0991,21.36229,0.01420371,Conductive fracture
4696.874443,418103.977,4253340.8,333.0947,31.64977,0.01421737,Conductive fracture
4740.924891,418103.977,4253340.8,331.1868,35.1804,0.01424265,Conductive fracture
4476.446372,418103.977,4253340.8,327.865,35.75155,0.01432575,Conductive fracture
4686.247017,418103.977,4253340.8,97.5687,51.85199,0.01435942,Conductive fracture
4612.450131,418103.977,4253340.8,25.77481,60.41236,0.01440375,Conductive fracture
4620.369946,418103.977,4253340.8,31.36368,74.53709,0.01456742,Conductive fracture
4504.553256,418103.977,4253340.8,224.6206,46.49885,0.01457861,Conductive fracture
4537.411148,418103.977,4253340.8,317.6682,55.23398,0.01463727,Conductive fracture
4497.670385,418103.977,4253340.8,239.4973,39.4046,0.01470399,Conductive fracture
4712.456644,418103.977,4253340.8,289.605,44.13042,0.01482798,Conductive fracture
4503.469801,418103.977,4253340.8,269.9732,44.22988,0.01487858,Conductive fracture
4729.228752,418103.977,4253340.8,277.0963,32.02606,0.01490403,Conductive fracture
4713.417477,418103.977,4253340.8,133.2359,37.2373,0.01493542,Conductive fracture
4464.23497,418103.977,4253340.8,59.17711,48.85332,0.01499296,Conductive fracture
4599.890536,418103.977,4253340.8,145.2318,46.26705,0.01502356,Conductive fracture
4458.306276,418103.977,4253340.8,263.0488,45.84241,0.01517878,Conductive fracture
4540.13426,418103.977,4253340.8,307.1313,47.86424,0.01530233,Conductive fracture
4637.386247,418103.977,4253340.8,37.87383,80.33193,0.01532734,Conductive fracture
4572.37723,418103.977,4253340.8,225.7103,73.59554,0.01537096,Conductive fracture
4687.62477,418103.977,4253340.8,333.4977,44.09967,0.0155002,Conductive fracture
4665.020236,418103.977,4253340.8,3.327937,49.06426,0.01555437,Conductive fracture
4481.908673,418103.977,4253340.8,243.095,78.76332,0.01563913,Conductive fracture
4537.335182,418103.977,4253340.8,282.4438,39.61124,0.01575931,Conductive fracture
4702.633966,418103.977,4253340.8,57.78294,67.908,0.01583147,Conductive fracture
4539.091828,418103.977,4253340.8,279.064,35.00954,0.01593034,Conductive fracture
4464.131811,418103.977,4253340.8,65.82009,39.14333,0.0171248,Conductive fracture
4497.593674,418103.977,4253340.8,252.4112,49.47516,0.01752083,Conductive fracture
4610.858721,418103.977,4253340.8,341.388,43.60232,0.01761215,Conductive fracture
4622.92597,418103.977,4253340.8,241.9335,20.64957,0.01827303,Conductive fracture
4430.945243,418103.977,4253340.8,166.5796,39.51373,-9999,Resistive fracture
4447.065755,418103.977,4253340.8,0.6366472,67.29305,-9999,Resistive fracture
4454.253148,418103.977,4253340.8,355.3143,61.57215,-9999,Resistive fracture
4472.709148,418103.977,4253340.8,4.120611,70.36464,-9999,Resistive fracture
4476.224139,418103.977,4253340.8,45.61921,54.11389,-9999,Resistive fracture
4480.545104,418103.977,4253340.8,32.16734,32.43873,-9999,Resistive fracture
