DEPTH            CAL           CNCF             DT             GR          MLR1C          MLR2C          MLR3C          MLR4C             PE           PHIT             RD           RMLL             RS          SPWDH           ZDEN 
       4450.10      -999.2500    -999.250000      -999.2500       109.9740      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        79.1000      -999.2500
       4450.20      -999.2500    -999.250000      -999.2500       108.1630      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        79.1500      -999.2500
       4450.30      -999.2500    -999.250000      -999.2500       105.5550      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        79.2740      -999.2500
       4450.40      -999.2500    -999.250000      -999.2500       102.0840      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        79.4170      -999.2500
       4450.50      -999.2500    -999.250000      -999.2500        97.4780      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        79.5340      -999.2500
       4450.60      -999.2500    -999.250000      -999.2500        92.0330      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        79.6180      -999.2500
       4450.70      -999.2500    -999.250000      -999.2500        87.0480      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        79.6810      -999.2500
       4450.80      -999.2500    -999.250000      -999.2500        84.7280      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        79.7490      -999.2500
       4450.90      -999.2500    -999.250000      -999.2500        86.4090      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        79.8430      -999.2500
       4451.00      -999.2500    -999.250000      -999.2500        91.8890      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        79.9920      -999.2500
       4451.10      -999.2500    -999.250000      -999.2500        98.7520      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        80.2420      -999.2500
       4451.20      -999.2500    -999.250000      -999.2500       104.3830      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        80.6080      -999.2500
       4451.30      -999.2500    -999.250000      -999.2500       107.6990      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        81.0820      -999.2500
       4451.40      -999.2500    -999.250000      -999.2500       108.7120      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        81.6280      -999.2500
       4451.50      -999.2500    -999.250000      -999.2500       109.0620      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        82.1570      -999.2500
       4451.60      -999.2500    -999.250000      -999.2500       109.4800      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        82.6500      -999.2500
       4451.70      -999.2500    -999.250000      -999.2500       109.9080      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        83.1110      -999.2500
       4451.80      -999.2500    -999.250000      -999.2500       109.9630      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        83.5690      -999.2500
       4451.90      -999.2500    -999.250000      -999.2500       109.3730      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        84.0230      -999.2500
       4452.00      -999.2500    -999.250000      -999.2500       108.2880      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        84.4350      -999.2500
       4452.10      -999.2500    -999.250000      -999.2500       107.4060      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        84.7760      -999.2500
       4452.20      -999.2500    -999.250000      -999.2500       107.1650      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        85.0320      -999.2500
       4452.30      -999.2500    -999.250000      -999.2500       107.6390      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        85.1890      -999.2500
       4452.40      -999.2500    -999.250000      -999.2500       108.2020      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        85.2300      -999.2500
       4452.50      -999.2500    -999.250000      -999.2500       107.6540      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        85.1670      -999.2500
       4452.60      -999.2500    -999.250000      -999.2500       105.3310      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        85.0290      -999.2500
       4452.70      -999.2500    -999.250000      -999.2500       101.7270      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        84.8830      -999.2500
       4452.80      -999.2500    -999.250000      -999.2500        98.1350      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        84.7770      -999.2500
       4452.90      -999.2500    -999.250000      -999.2500        95.7520      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        84.7010      -999.2500
       4453.00      -999.2500    -999.250000      -999.2500        95.8650      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        84.6020      -999.2500
       4453.10      -999.2500    -999.250000      -999.2500        97.7920      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        84.4440      -999.2500
       4453.20      -999.2500    -999.250000      -999.2500       100.8450      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        84.2170      -999.2500
       4453.30      -999.2500    -999.250000      -999.2500       103.8710      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        83.9580      -999.2500
       4453.40      -999.2500    -999.250000      -999.2500       105.3760      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        83.7610      -999.2500
       4453.50      -999.2500    -999.250000      -999.2500       104.8820      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        83.6840      -999.2500
       4453.60      -999.2500    -999.250000      -999.2500       102.7470      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        83.7390      -999.2500
       4453.70      -999.2500    -999.250000      -999.2500       100.2190      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        83.8530      -999.2500
       4453.80      -999.2500    -999.250000      -999.2500        98.5800      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        83.9410      -999.2500
       4453.90      -999.2500    -999.250000      -999.2500        98.5530      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        83.9400      -999.2500
       4454.00      -999.2500    -999.250000      -999.2500        99.6750      -999.2500      -999.2500      -999.2500      -999.2500      -999.2500    -999.250000      -999.2500      -999.2500      -999.2500        83.8570      -999.2500
