DEPTH            CAL           CNCF         DT24QI             GR          MLR1C          MLR2C          MLR3C          MLR4C             PE           RMLL            RTM           ZDEN 
       4767.80      -999.2500    -999.250000      -999.2500       111.5335      -999.2500      -999.2500      -999.2500      -999.2500        14.7514      -999.2500      -999.2500         2.0689
       4767.90      -999.2500    -999.250000      -999.2500       111.8605      -999.2500      -999.2500      -999.2500      -999.2500        14.8064      -999.2500      -999.2500         2.0622
       4768.00      -999.2500    -999.250000      -999.2500       111.7469      -999.2500      -999.2500      -999.2500      -999.2500        14.8734      -999.2500      -999.2500         2.0558
       4768.10      -999.2500    -999.250000      -999.2500       111.3407      -999.2500      -999.2500      -999.2500      -999.2500        14.9401      -999.2500      -999.2500         2.0524
       4768.20      -999.2500    -999.250000      -999.2500       111.0174      -999.2500      -999.2500      -999.2500      -999.2500        14.9931      -999.2500      -999.2500         2.0518
       4768.30      -999.2500    -999.250000      -999.2500       110.8643      -999.2500      -999.2500      -999.2500      -999.2500        15.0267      -999.2500      -999.2500         2.0507
       4768.40      -999.2500    -999.250000      -999.2500       110.9144      -999.2500      -999.2500      -999.2500      -999.2500        15.0441      -999.2500      -999.2500         2.0456
       4768.50      -999.2500    -999.250000      -999.2500       110.9771      -999.2500      -999.2500      -999.2500      -999.2500        15.0504      -999.2500      -999.2500         2.0368
       4768.60      -999.2500    -999.250000      -999.2500       110.6892      -999.2500      -999.2500      -999.2500      -999.2500        15.0460      -999.2500      -999.2500         2.0277
       4768.70      -999.2500    -999.250000      -999.2500       109.6848      -999.2500      -999.2500      -999.2500      -999.2500        15.0320      -999.2500      -999.2500         2.0235
       4768.80      -999.2500    -999.250000      -999.2500       108.1572      -999.2500      -999.2500      -999.2500      -999.2500        15.0147      -999.2500      -999.2500         2.0253
       4768.90      -999.2500    -999.250000      -999.2500       106.2283      -999.2500      -999.2500      -999.2500      -999.2500        14.9991      -999.2500      -999.2500         2.0316
       4769.00      -999.2500    -999.250000      -999.2500       104.3284      -999.2500      -999.2500      -999.2500      -999.2500        14.9902      -999.2500      -999.2500         2.0391
       4769.10      -999.2500    -999.250000      -999.2500       103.0314      -999.2500      -999.2500      -999.2500      -999.2500        14.9889      -999.2500      -999.2500         2.0448
       4769.20      -999.2500    -999.250000      -999.2500       102.5715      -999.2500      -999.2500      -999.2500      -999.2500        14.9990      -999.2500      -999.2500         2.0478
       4769.30      -999.2500    -999.250000      -999.2500       102.9629      -999.2500      -999.2500      -999.2500      -999.2500        15.0252      -999.2500      -999.2500         2.0476
       4769.40      -999.2500    -999.250000      -999.2500       103.8789      -999.2500      -999.2500      -999.2500      -999.2500        15.0596      -999.2500      -999.2500         2.0440
       4769.50      -999.2500    -999.250000      -999.2500       104.8552      -999.2500      -999.2500      -999.2500      -999.2500        15.0868      -999.2500      -999.2500         2.0381
       4769.60      -999.2500    -999.250000      -999.2500       105.6972      -999.2500      -999.2500      -999.2500      -999.2500        15.0909      -999.2500      -999.2500         2.0334
       4769.70      -999.2500    -999.250000      -999.2500       106.6909      -999.2500      -999.2500      -999.2500      -999.2500        15.0759      -999.2500      -999.2500         2.0318
       4769.80      -999.2500    -999.250000      -999.2500       107.8964      -999.2500      -999.2500      -999.2500      -999.2500        15.0602      -999.2500      -999.2500         2.0314
       4769.90      -999.2500    -999.250000      -999.2500       109.0562      -999.2500      -999.2500      -999.2500      -999.2500        15.0580      -999.2500      -999.2500         2.0302
       4770.00      -999.2500    -999.250000      -999.2500       109.7806      -999.2500      -999.2500      -999.2500      -999.2500        15.0680      -999.2500      -999.2500         2.0266
       4770.10      -999.2500    -999.250000      -999.2500       109.8590      -999.2500      -999.2500      -999.2500      -999.2500        15.0739      -999.2500      -999.2500         2.0245
       4770.20      -999.2500    -999.250000      -999.2500       109.3353      -999.2500      -999.2500      -999.2500      -999.2500        15.0597      -999.2500      -999.2500         2.0311
       4770.30      -999.2500    -999.250000      -999.2500       108.6692      -999.2500      -999.2500      -999.2500      -999.2500        15.0142      -999.2500      -999.2500         2.0533
       4770.40      -999.2500    -999.250000      -999.2500       108.0965      -999.2500      -999.2500      -999.2500      -999.2500        14.9495      -999.2500      -999.2500         2.0935
       4770.50      -999.2500    -999.250000      -999.2500       107.0592      -999.2500      -999.2500      -999.2500      -999.2500        14.8836      -999.2500      -999.2500         2.1361
       4770.60      -999.2500    -999.250000      -999.2500       104.6148      -999.2500      -999.2500      -999.2500      -999.2500        14.8430      -999.2500      -999.2500         2.1407
       4770.70      -999.2500    -999.250000      -999.2500       100.8810      -999.2500      -999.2500      -999.2500      -999.2500        14.8336      -999.2500      -999.2500         2.0904
       4770.80      -999.2500    -999.250000      -999.2500        97.0298      -999.2500      -999.2500      -999.2500      -999.2500        14.8438      -999.2500      -999.2500         2.0061
       4770.90      -999.2500    -999.250000      -999.2500        95.3732      -999.2500      -999.2500      -999.2500      -999.2500        14.8452      -999.2500      -999.2500         1.9504
       4771.00      -999.2500    -999.250000      -999.2500        96.8224      -999.2500      -999.2500      -999.2500      -999.2500        14.8184      -999.2500      -999.2500         1.9567
       4771.10      -999.2500    -999.250000      -999.2500       100.4817      -999.2500      -999.2500      -999.2500      -999.2500        14.7669      -999.2500      -999.2500         1.9959
       4771.20      -999.2500    -999.250000      -999.2500       104.3671      -999.2500      -999.2500      -999.2500      -999.2500        14.7044      -999.2500      -999.2500         2.0272
       4771.30      -999.2500    -999.250000      -999.2500       106.6763      -999.2500      -999.2500      -999.2500      -999.2500        14.6481      -999.2500      -999.2500         2.0399
       4771.40      -999.2500    -999.250000      -999.2500       107.2106      -999.2500      -999.2500      -999.2500      -999.2500        14.6049      -999.2500      -999.2500         2.0489
       4771.50      -999.2500    -999.250000      -999.2500       106.6510      -999.2500      -999.2500      -999.2500      -999.2500        14.5694      -999.2500      -999.2500         2.0677
       4771.60      -999.2500    -999.250000      -999.2500       105.8328      -999.2500      -999.2500      -999.2500      -999.2500        14.5223      -999.2500      -999.2500         2.0957
       4771.70      -999.2500    -999.250000      -999.2500       104.9569      -999.2500      -999.2500      -999.2500      -999.2500        14.4521      -999.2500      -999.2500         2.1202
       4771.80      -999.2500    -999.250000      -999.2500       104.1544      -999.2500      -999.2500      -999.2500      -999.2500        14.3662      -999.2500      -999.2500         2.1363
       4771.90      -999.2500    -999.250000      -999.2500       103.4358      -999.2500      -999.2500      -999.2500      -999.2500        14.2917      -999.2500      -999.2500         2.1415
       4772.00      -999.2500    -999.250000      -999.2500       102.8530      -999.2500      -999.2500      -999.2500      -999.2500        14.2502      -999.2500      -999.2500         2.1384
       4772.10      -999.2500    -999.250000      -999.2500       102.5640      -999.2500      -999.2500      -999.2500      -999.2500        14.2504      -999.2500      -999.2500         2.1306
       4772.20      -999.2500    -999.250000      -999.2500       102.4904      -999.2500      -999.2500      -999.2500      -999.2500        14.2974      -999.2500      -999.2500         2.1240
       4772.30      -999.2500    -999.250000      -999.2500       102.0546      -999.2500      -999.2500      -999.2500      -999.2500        14.3687      -999.2500      -999.2500         2.1227
       4772.40      -999.2500    -999.250000      -999.2500       100.9851      -999.2500      -999.2500      -999.2500      -999.2500        14.4296      -999.2500      -999.2500         2.1265
       4772.50      -999.2500    -999.250000      -999.2500        99.4390      -999.2500      -999.2500      -999.2500      -999.2500        14.4193      -999.2500      -999.2500         2.1331
